@relation ../Data/18_edits_alt

@attribute revert_edits numeric
@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute featured_lists numeric
@attribute draft_edits numeric
@attribute featured_articles numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute hasCategoryActivity {1, 0}
@attribute minor_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute hasFeaturedContent {1, 0}
@attribute merge_votes numeric
@attribute hasMultipleAccounts {1, 0}
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute nonminor_edits numeric
@attribute elections numeric
@attribute delete_votes numeric
@attribute images_uploaded numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric
@attribute large_edits numeric


@data
13 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 459 , 1 , 1517 , 0 , 255 , 0 , 159 , 3081 , 0 , 121 , 0 , 397 , 0 , 0 , 1 , 0 , 121 , 1 , 24 , 39 , 4 , 1 , 1609 , 1 , 95 , 0 , 31 , 24 , 2 , 4196 , 162
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 28 , 1 , 1570 , 0 , 710 , 7 , 50 , 611 , 0 , 5 , 0 , 72 , 0 , 0 , 0 , 0 , 175 , 1 , 1 , 4 , 12 , 0 , 179 , 1 , 4 , 2 , 16 , 38 , 10 , 848 , 68
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 38 , 1 , 1743 , 0 , 306 , 23 , 86 , 1772 , 0 , 25 , 0 , 71 , 0 , 0 , 2 , 0 , 297 , 1 , 16 , 23 , 31 , 0 , 603 , 1 , 7 , 9 , 63 , 376 , 2 , 2488 , 355
52 , 15 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2325 , 0 , 1334 , 0 , 506 , 7 , 130 , 4703 , 2 , 97 , 1 , 3797 , 0 , 0 , 3 , 0 , 145 , 1 , 14 , 0 , 0 , 7 , 10910 , 2 , 70 , 9 , 20 , 142 , 0 , 11124 , 716
68 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 107 , 1 , 143 , 0 , 407 , 24 , 66 , 3151 , 0 , 22 , 0 , 603 , 0 , 0 , 1 , 0 , 31 , 1 , 6 , 117 , 89 , 0 , 2580 , 1 , 15 , 11 , 27 , 43 , 4 , 4235 , 103
39 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1083 , 1 , 3047 , 0 , 397 , 6 , 106 , 4718 , 1 , 107 , 0 , 394 , 0 , 0 , 2 , 0 , 335 , 1 , 13 , 1 , 26 , 7 , 2769 , 1 , 84 , 3 , 6 , 152 , 3 , 6495 , 693
87 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 139 , 1 , 866 , 0 , 281 , 0 , 184 , 2352 , 1 , 97 , 0 , 188 , 0 , 0 , 4 , 0 , 113 , 1 , 14 , 107 , 40 , 8 , 2260 , 1 , 69 , 0 , 26 , 47 , 13 , 3096 , 316
16 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 226 , 1 , 516 , 0 , 142 , 18 , 166 , 511 , 2 , 168 , 2 , 229 , 0 , 0 , 9 , 0 , 51 , 1 , 18 , 7 , 6 , 1 , 962 , 1 , 135 , 7 , 46 , 69 , 7 , 1285 , 302
7 , 19 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 256 , 1 , 207 , 3 , 380 , 26 , 149 , 1738 , 19 , 140 , 1 , 422 , 0 , 0 , 14 , 0 , 117 , 1 , 25 , 4 , 4 , 5 , 1758 , 2 , 68 , 14 , 24 , 53 , 0 , 2676 , 432
14 , 8 , 1 , 0 , 2 , 0 , 0 , 1 , 1 , 226 , 1 , 2449 , 0 , 478 , 30 , 188 , 1421 , 4 , 95 , 0 , 590 , 0 , 1 , 5 , 0 , 108 , 1 , 15 , 1 , 23 , 0 , 2036 , 1 , 69 , 4 , 60 , 21 , 36 , 2597 , 444
120 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 350 , 0 , 340 , 0 , 222 , 1 , 881 , 2267 , 0 , 26 , 0 , 192 , 0 , 0 , 1 , 0 , 152 , 1 , 13 , 0 , 3 , 1 , 3232 , 1 , 11 , 0 , 15 , 177 , 0 , 3886 , 322
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 274 , 1 , 1006 , 0 , 96 , 9 , 284 , 1221 , 1 , 135 , 1 , 1797 , 0 , 0 , 10 , 0 , 14 , 1 , 3 , 0 , 15 , 0 , 2204 , 1 , 120 , 1 , 56 , 149 , 11 , 3819 , 603
19 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 431 , 1 , 200 , 0 , 243 , 1 , 129 , 1164 , 0 , 16 , 0 , 232 , 0 , 0 , 0 , 0 , 30 , 1 , 1 , 5 , 24 , 0 , 1014 , 1 , 15 , 1 , 59 , 140 , 1 , 2186 , 417
79 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1378 , 1 , 1709 , 0 , 92 , 5 , 730 , 2986 , 1 , 179 , 0 , 441 , 0 , 0 , 3 , 0 , 106 , 1 , 31 , 13 , 2 , 1 , 3814 , 1 , 143 , 1 , 72 , 153 , 1 , 5782 , 1263
14 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 333 , 1 , 322 , 0 , 227 , 1 , 394 , 1305 , 0 , 25 , 0 , 252 , 2 , 0 , 1 , 0 , 151 , 1 , 3 , 4 , 31 , 0 , 1875 , 1 , 21 , 1 , 71 , 32 , 6 , 2432 , 382
297 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 319 , 1 , 47 , 0 , 561 , 15 , 152 , 2419 , 0 , 64 , 0 , 1664 , 1 , 0 , 0 , 0 , 259 , 1 , 3 , 6 , 13 , 0 , 4370 , 1 , 61 , 0 , 15 , 132 , 2 , 4738 , 255
2 , 1 , 1 , 0 , 0 , 0 , 2 , 0 , 3 , 181 , 1 , 8166 , 0 , 332 , 0 , 324 , 16693 , 0 , 154 , 1 , 734 , 0 , 0 , 3 , 0 , 162 , 1 , 27 , 145 , 62 , 2 , 10117 , 1 , 121 , 0 , 60 , 307 , 0 , 18511 , 527
6 , 9 , 1 , 0 , 0 , 0 , 0 , 0 , 5 , 222 , 1 , 1410 , 0 , 294 , 0 , 133 , 1443 , 0 , 19 , 0 , 431 , 0 , 0 , 4 , 0 , 92 , 1 , 3 , 32 , 1 , 0 , 787 , 1 , 12 , 0 , 19 , 91 , 3 , 2380 , 171
11 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 242 , 0 , 990 , 0 , 417 , 3 , 95 , 932 , 4 , 128 , 1 , 532 , 2 , 0 , 1 , 0 , 10 , 1 , 12 , 0 , 3 , 1 , 551 , 1 , 109 , 1 , 14 , 155 , 1 , 1979 , 142
117 , 44 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1071 , 1 , 118 , 0 , 299 , 2 , 1175 , 3677 , 0 , 43 , 0 , 491 , 0 , 0 , 1 , 0 , 92 , 1 , 0 , 9 , 2 , 0 , 5604 , 3 , 42 , 1 , 150 , 48 , 1 , 6626 , 1153
33 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 133 , 1 , 1042 , 0 , 635 , 2 , 131 , 1161 , 0 , 102 , 0 , 71 , 0 , 0 , 2 , 0 , 67 , 1 , 27 , 1 , 3 , 0 , 1287 , 1 , 73 , 4 , 3 , 11 , 0 , 1517 , 178
61 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 48 , 1 , 4643 , 0 , 734 , 9 , 185 , 7804 , 1 , 8 , 0 , 147 , 0 , 0 , 0 , 0 , 1746 , 1 , 2 , 63 , 35 , 0 , 6110 , 1 , 5 , 3 , 22 , 95 , 71 , 8479 , 1035
70 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 326 , 1 , 1040 , 0 , 712 , 2 , 94 , 2485 , 0 , 9 , 0 , 94 , 0 , 0 , 1 , 0 , 69 , 1 , 4 , 13 , 28 , 0 , 1241 , 1 , 4 , 0 , 2 , 36 , 2 , 3082 , 148
39 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 422 , 0 , 552 , 0 , 219 , 0 , 292 , 1215 , 0 , 0 , 0 , 183 , 0 , 0 , 0 , 0 , 14 , 1 , 0 , 0 , 10 , 0 , 1357 , 1 , 0 , 0 , 64 , 29 , 0 , 2215 , 515
2 , 8 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 450 , 1 , 287 , 1 , 170 , 6 , 84 , 529 , 3 , 175 , 1 , 391 , 0 , 0 , 8 , 0 , 53 , 1 , 17 , 1 , 9 , 1 , 1208 , 1 , 144 , 2 , 8 , 31 , 0 , 1512 , 286
10 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 46 , 1 , 1051 , 0 , 427 , 0 , 120 , 1842 , 3 , 72 , 1 , 804 , 0 , 0 , 5 , 0 , 145 , 1 , 10 , 21 , 9 , 2 , 2056 , 1 , 51 , 0 , 49 , 208 , 5 , 3104 , 221
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 159 , 1 , 1942 , 0 , 545 , 0 , 447 , 6224 , 0 , 69 , 0 , 179 , 1 , 0 , 1 , 0 , 385 , 1 , 36 , 326 , 8 , 0 , 6185 , 1 , 32 , 0 , 12 , 56 , 2 , 7417 , 760
0 , 11 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2198 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
26 , 4 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 233 , 1 , 671 , 0 , 482 , 0 , 268 , 859 , 3 , 98 , 1 , 884 , 1 , 0 , 8 , 0 , 16 , 1 , 23 , 1 , 21 , 1 , 1389 , 1 , 59 , 0 , 210 , 122 , 3 , 2602 , 151
2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 125 , 1 , 2299 , 0 , 416 , 3 , 74 , 1618 , 1 , 3 , 0 , 81 , 0 , 0 , 0 , 0 , 101 , 1 , 1 , 6 , 66 , 0 , 328 , 1 , 1 , 1 , 9 , 179 , 7 , 2168 , 88
8 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 2233 , 1 , 2768 , 0 , 110 , 0 , 190 , 4261 , 0 , 31 , 0 , 766 , 0 , 0 , 0 , 0 , 151 , 1 , 1 , 42 , 62 , 13 , 2064 , 1 , 17 , 0 , 32 , 171 , 0 , 7759 , 363
1 , 50 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 497 , 1 , 1006 , 0 , 74 , 6 , 324 , 1209 , 1 , 68 , 0 , 715 , 0 , 0 , 3 , 1 , 17 , 1 , 7 , 1 , 70 , 8 , 876 , 1 , 49 , 1 , 51 , 123 , 0 , 2996 , 109
4 , 1 , 1 , 0 , 13 , 0 , 0 , 0 , 0 , 546 , 1 , 486 , 0 , 255 , 13 , 118 , 1410 , 2 , 129 , 0 , 108 , 0 , 0 , 1 , 0 , 29 , 1 , 9 , 2 , 20 , 3 , 1586 , 1 , 101 , 5 , 4 , 160 , 3 , 2384 , 399
435 , 15 , 1 , 0 , 0 , 0 , 0 , 0 , 6 , 1656 , 1 , 2030 , 0 , 277 , 1 , 1099 , 8815 , 7 , 156 , 0 , 1491 , 0 , 0 , 5 , 0 , 243 , 1 , 25 , 53 , 37 , 0 , 11880 , 1 , 119 , 0 , 447 , 315 , 61 , 13981 , 1189
2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 126 , 1 , 441 , 0 , 125 , 2 , 84 , 1173 , 0 , 5 , 0 , 44 , 0 , 0 , 0 , 0 , 40 , 1 , 1 , 8 , 11 , 1 , 349 , 1 , 3 , 2 , 5 , 30 , 0 , 1483 , 135
170 , 15 , 1 , 0 , 5 , 0 , 1 , 0 , 0 , 364 , 1 , 236 , 0 , 276 , 2 , 65 , 806 , 5 , 85 , 0 , 261 , 0 , 0 , 11 , 0 , 27 , 1 , 29 , 2 , 2 , 0 , 1373 , 1 , 35 , 2 , 6 , 125 , 2 , 1636 , 167
23 , 2 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 200 , 1 , 2267 , 0 , 705 , 2 , 568 , 3307 , 0 , 32 , 0 , 408 , 0 , 0 , 0 , 0 , 445 , 1 , 5 , 28 , 72 , 0 , 1565 , 1 , 24 , 2 , 69 , 51 , 12 , 4717 , 816
8 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 4 , 485 , 1 , 581 , 0 , 584 , 15 , 200 , 1835 , 0 , 8 , 0 , 267 , 0 , 1 , 0 , 0 , 146 , 1 , 0 , 59 , 69 , 0 , 2718 , 1 , 8 , 9 , 31 , 48 , 12 , 3025 , 487
15 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1054 , 1 , 301 , 0 , 189 , 1 , 622 , 367 , 0 , 2 , 0 , 334 , 0 , 0 , 0 , 0 , 9 , 1 , 0 , 16 , 217 , 0 , 1229 , 1 , 2 , 0 , 98 , 52 , 58 , 2819 , 426
8 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 29 , 225 , 1 , 1944 , 0 , 685 , 5 , 294 , 3369 , 0 , 24 , 0 , 613 , 0 , 0 , 3 , 0 , 86 , 1 , 16 , 48 , 83 , 0 , 6049 , 1 , 5 , 0 , 158 , 178 , 58 , 5061 , 743
116 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 406 , 1 , 377 , 1 , 639 , 1 , 1025 , 3880 , 3 , 148 , 1 , 1126 , 0 , 0 , 4 , 0 , 37 , 1 , 33 , 2 , 102 , 4 , 5859 , 1 , 102 , 0 , 63 , 134 , 96 , 6835 , 845
11 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 197 , 1 , 992 , 0 , 183 , 4 , 353 , 3112 , 2 , 128 , 3 , 1462 , 0 , 0 , 3 , 0 , 239 , 1 , 7 , 114 , 254 , 8 , 4733 , 1 , 104 , 1 , 129 , 177 , 1 , 5803 , 855
7 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 56 , 1 , 587 , 0 , 330 , 0 , 256 , 661 , 0 , 181 , 0 , 152 , 0 , 0 , 4 , 0 , 61 , 1 , 15 , 8 , 2 , 0 , 2224 , 1 , 162 , 0 , 9 , 34 , 0 , 1179 , 376
19 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1132 , 0 , 287 , 0 , 110 , 0 , 33 , 787 , 0 , 19 , 0 , 149 , 0 , 0 , 0 , 0 , 3 , 1 , 5 , 0 , 4 , 1 , 1524 , 1 , 13 , 0 , 3 , 318 , 5 , 2431 , 353
0 , 10 , 28 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0
4 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 21 , 0 , 10 , 0 , 403 , 38 , 1 , 241 , 0 , 2 , 0 , 5 , 0 , 0 , 0 , 1 , 28 , 0 , 0 , 0 , 18 , 0 , 394 , 1 , 2 , 13 , 0 , 28 , 0 , 352 , 62
0 , 0 , 13 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
107 , 1 , 3 , 0 , 1 , 0 , 0 , 0 , 0 , 1235 , 1 , 4640 , 0 , 300 , 3 , 32 , 550 , 1 , 100 , 0 , 1047 , 0 , 0 , 5 , 1 , 16 , 1 , 10 , 1 , 8 , 8 , 7625 , 2 , 75 , 5 , 25 , 90 , 4 , 2995 , 4338
234 , 17 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 474 , 0 , 1159 , 0 , 900 , 0 , 28 , 194 , 5 , 69 , 0 , 475 , 0 , 0 , 1 , 1 , 4 , 1 , 10 , 0 , 1 , 12 , 1143 , 1 , 41 , 0 , 7 , 7 , 0 , 1186 , 428
367 , 48 , 4 , 0 , 0 , 0 , 0 , 0 , 1 , 177 , 1 , 785 , 1 , 764 , 23 , 44 , 260 , 5 , 86 , 0 , 975 , 2 , 0 , 3 , 1 , 22 , 1 , 13 , 1 , 1 , 0 , 4064 , 1 , 64 , 1 , 83 , 72 , 3 , 1642 , 943
0 , 73 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 89 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
37 , 0 , 10 , 0 , 1 , 0 , 0 , 0 , 0 , 220 , 1 , 5422 , 0 , 445 , 1 , 449 , 430 , 2 , 139 , 0 , 87 , 0 , 0 , 14 , 1 , 124 , 1 , 52 , 2 , 37 , 1 , 6338 , 1 , 69 , 0 , 7 , 86 , 47 , 1366 , 769
0 , 73 , 47 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
678 , 1 , 16 , 0 , 1 , 4 , 0 , 0 , 0 , 517 , 1 , 284 , 0 , 1171 , 29 , 2078 , 10681 , 1 , 128 , 0 , 1393 , 1 , 1 , 3 , 1 , 77 , 1 , 35 , 1 , 25 , 2 , 14182 , 1 , 86 , 13 , 722 , 193 , 10 , 15650 , 1414
140 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 478 , 1 , 491 , 0 , 1129 , 0 , 432 , 2666 , 1 , 64 , 1 , 759 , 0 , 0 , 2 , 0 , 420 , 1 , 13 , 1 , 3 , 0 , 7372 , 1 , 47 , 0 , 69 , 42 , 15 , 4467 , 839
23 , 0 , 89 , 0 , 0 , 0 , 3 , 0 , 3 , 275 , 1 , 272 , 0 , 920 , 5 , 305 , 2983 , 1 , 87 , 0 , 215 , 0 , 0 , 1 , 1 , 198 , 1 , 36 , 82 , 38 , 1 , 4430 , 1 , 48 , 1 , 9 , 327 , 6 , 4251 , 315
10 , 282 , 11 , 0 , 0 , 0 , 0 , 0 , 189 , 1092 , 1 , 3609 , 0 , 218 , 52 , 1794 , 2405 , 0 , 13 , 0 , 771 , 0 , 0 , 0 , 1 , 494 , 1 , 0 , 67 , 96 , 0 , 6273 , 1 , 13 , 68 , 182 , 331 , 116 , 7095 , 868
0 , 7 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
279 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 14 , 490 , 1 , 3934 , 0 , 555 , 10 , 1651 , 4214 , 3 , 91 , 1 , 636 , 0 , 0 , 5 , 1 , 109 , 1 , 11 , 98 , 87 , 3 , 6990 , 1 , 68 , 8 , 79 , 125 , 35 , 7439 , 2679
264 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 1 , 138 , 1 , 1000 , 0 , 380 , 2 , 53 , 2980 , 0 , 63 , 0 , 79 , 0 , 0 , 1 , 0 , 1687 , 1 , 13 , 1 , 420 , 3 , 13358 , 1 , 45 , 0 , 96 , 82 , 36 , 3888 , 2720
74 , 1 , 19 , 0 , 1 , 0 , 0 , 0 , 1 , 154 , 1 , 6030 , 1 , 238 , 19 , 172 , 2407 , 6 , 104 , 0 , 77 , 0 , 0 , 8 , 1 , 124 , 1 , 23 , 14 , 68 , 2 , 4019 , 1 , 63 , 14 , 26 , 102 , 5 , 3045 , 423
675 , 2 , 8 , 0 , 0 , 0 , 0 , 0 , 1 , 263 , 1 , 2158 , 0 , 1236 , 92 , 800 , 6926 , 1 , 194 , 0 , 529 , 0 , 0 , 1 , 1 , 392 , 1 , 3 , 39 , 281 , 1 , 9644 , 1 , 188 , 29 , 245 , 235 , 38 , 9449 , 1415
1243 , 93 , 10 , 0 , 0 , 2 , 1 , 0 , 292 , 1421 , 1 , 4441 , 0 , 762 , 3 , 546 , 5038 , 6 , 82 , 2 , 2100 , 0 , 1 , 1 , 1 , 1603 , 1 , 10 , 496 , 161 , 1 , 18286 , 1 , 62 , 0 , 124 , 307 , 17 , 10506 , 3777
43 , 13 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 1930 , 1 , 1773 , 0 , 223 , 15 , 650 , 3548 , 1 , 121 , 0 , 1438 , 0 , 0 , 3 , 1 , 165 , 1 , 19 , 14 , 300 , 1 , 7174 , 2 , 95 , 12 , 399 , 730 , 256 , 9280 , 1625
82 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 1 , 320 , 1 , 4546 , 0 , 907 , 4 , 584 , 7269 , 0 , 92 , 0 , 506 , 0 , 0 , 1 , 1 , 1404 , 1 , 12 , 16 , 9 , 0 , 20120 , 2 , 79 , 6 , 7 , 28 , 2 , 8746 , 1697
107 , 0 , 5 , 0 , 0 , 0 , 0 , 7 , 14 , 216 , 1 , 438 , 0 , 754 , 8 , 1004 , 2760 , 2 , 39 , 1 , 549 , 3 , 1 , 5 , 1 , 339 , 1 , 21 , 5 , 220 , 0 , 8778 , 1 , 10 , 9 , 118 , 175 , 38 , 5110 , 590
574 , 41 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1998 , 0 , 1721 , 0 , 142 , 1 , 70 , 1875 , 0 , 34 , 0 , 769 , 0 , 0 , 2 , 0 , 17 , 1 , 5 , 0 , 32 , 0 , 6781 , 1 , 27 , 0 , 74 , 134 , 6 , 4959 , 1082
194 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 4 , 213 , 1 , 902 , 0 , 1244 , 26 , 1229 , 7806 , 2 , 66 , 0 , 218 , 1 , 0 , 10 , 1 , 539 , 1 , 43 , 197 , 18 , 2 , 8738 , 1 , 8 , 13 , 189 , 8 , 2 , 9911 , 1387
246 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 6 , 1565 , 1 , 4627 , 1 , 380 , 3 , 1246 , 3468 , 0 , 64 , 0 , 2210 , 1 , 0 , 1 , 1 , 116 , 1 , 16 , 5 , 14 , 0 , 6341 , 1 , 46 , 0 , 216 , 1166 , 12 , 9912 , 2593
1145 , 23 , 5 , 0 , 1 , 0 , 0 , 0 , 0 , 552 , 1 , 2105 , 0 , 213 , 15 , 118 , 809 , 0 , 43 , 0 , 117 , 0 , 0 , 0 , 1 , 18 , 1 , 16 , 5 , 14 , 3 , 3667 , 1 , 23 , 10 , 13 , 72 , 8 , 1723 , 1230
116 , 17 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 947 , 1 , 2359 , 0 , 565 , 22 , 315 , 1891 , 0 , 11 , 0 , 482 , 1 , 0 , 0 , 1 , 101 , 1 , 6 , 4 , 386 , 0 , 6708 , 1 , 5 , 8 , 209 , 1699 , 188 , 6144 , 1608
31 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 1 , 1769 , 1 , 404 , 0 , 752 , 5 , 1005 , 3756 , 1 , 52 , 0 , 282 , 0 , 0 , 5 , 1 , 91 , 1 , 16 , 2 , 10 , 0 , 9791 , 1 , 30 , 0 , 90 , 110 , 2 , 7032 , 1457
47 , 0 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 430 , 0 , 908 , 0 , 503 , 8 , 502 , 1315 , 1 , 98 , 0 , 760 , 0 , 1 , 2 , 0 , 88 , 1 , 20 , 0 , 17 , 0 , 4225 , 1 , 73 , 11 , 111 , 244 , 155 , 3542 , 794
83 , 30 , 10 , 0 , 2 , 0 , 0 , 0 , 8 , 752 , 1 , 1251 , 0 , 648 , 0 , 1064 , 2901 , 6 , 102 , 0 , 1912 , 0 , 0 , 5 , 1 , 214 , 1 , 59 , 45 , 54 , 0 , 7686 , 1 , 30 , 0 , 437 , 277 , 10 , 7460 , 1573
16 , 73 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 718 , 1 , 453 , 1 , 226 , 0 , 419 , 2446 , 5 , 176 , 0 , 1952 , 0 , 0 , 4 , 0 , 170 , 1 , 58 , 1 , 2 , 3 , 5438 , 1 , 105 , 0 , 83 , 536 , 1 , 6162 , 420
1982 , 8 , 42 , 0 , 2 , 0 , 0 , 0 , 1 , 2272 , 1 , 1800 , 0 , 440 , 3 , 2026 , 9966 , 1 , 86 , 0 , 479 , 0 , 0 , 1 , 1 , 55 , 1 , 12 , 52 , 584 , 8 , 21626 , 1 , 62 , 0 , 543 , 562 , 45 , 16533 , 3385
287 , 8 , 3 , 0 , 1 , 0 , 0 , 1 , 51 , 2894 , 1 , 2409 , 0 , 479 , 15 , 716 , 5722 , 0 , 28 , 0 , 1098 , 0 , 1 , 0 , 1 , 87 , 1 , 6 , 1613 , 36 , 2 , 9404 , 1 , 19 , 2 , 189 , 250 , 17 , 12601 , 2274
48 , 76 , 5 , 0 , 2 , 0 , 0 , 0 , 0 , 539 , 0 , 1420 , 0 , 597 , 5 , 201 , 1144 , 4 , 103 , 3 , 734 , 0 , 0 , 12 , 1 , 30 , 1 , 27 , 0 , 5 , 1 , 3953 , 1 , 54 , 0 , 53 , 111 , 7 , 2799 , 1261
0 , 27 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
16 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 74 , 0 , 970 , 0 , 1086 , 0 , 41 , 462 , 3 , 176 , 0 , 145 , 0 , 0 , 7 , 1 , 811 , 1 , 37 , 0 , 0 , 0 , 4932 , 1 , 129 , 0 , 2 , 11 , 27 , 762 , 1472
