@relation Data/10_clean

@attribute votes numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful numeric
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
40 , 0 , 0 , 0 , 0 , 1109 , 0 , 219 , 29 , 184 , 9025 , 0 , 0 , 750 , 0 , 0 , 515 , 0 , 0 , 133 , 233 , 0 , 0 , 10 , 181 , 3 , 11657
1 , 0 , 0 , 0 , 0 , 20 , 0 , 56 , 0 , 8 , 57 , 0 , 0 , 194 , 0 , 0 , 7 , 0 , 0 , 0 , 13 , 0 , 0 , 39 , 76 , 0 , 407
0 , 0 , 0 , 0 , 0 , 0 , 0 , 49 , 0 , 0 , 17 , 0 , 0 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 28
0 , 0 , 0 , 0 , 0 , 250 , 0 , 299 , 0 , 60 , 701 , 0 , 0 , 137 , 0 , 0 , 20 , 0 , 0 , 6 , 9 , 0 , 0 , 22 , 132 , 9 , 1326
0 , 0 , 0 , 0 , 0 , 111 , 0 , 327 , 3 , 154 , 235 , 0 , 0 , 42 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 96 , 0 , 651
1 , 0 , 0 , 0 , 0 , 151 , 0 , 617 , 0 , 64 , 1109 , 0 , 0 , 187 , 0 , 0 , 55 , 0 , 0 , 49 , 1 , 0 , 0 , 8 , 42 , 1 , 1612
16 , 0 , 0 , 0 , 0 , 353 , 0 , 130 , 2 , 80 , 951 , 0 , 0 , 287 , 0 , 0 , 80 , 0 , 0 , 7 , 36 , 0 , 0 , 48 , 122 , 11 , 1897
0 , 0 , 0 , 0 , 0 , 51 , 0 , 119 , 2 , 238 , 511 , 0 , 0 , 92 , 0 , 0 , 26 , 0 , 0 , 0 , 13 , 0 , 0 , 13 , 71 , 0 , 991
0 , 0 , 0 , 0 , 0 , 17 , 0 , 126 , 0 , 20 , 129 , 0 , 0 , 9 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 19 , 0 , 194
1 , 0 , 0 , 0 , 3 , 209 , 0 , 469 , 1 , 39 , 845 , 0 , 0 , 239 , 1 , 0 , 79 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 24 , 3 , 1370
0 , 0 , 0 , 0 , 0 , 0 , 0 , 351 , 0 , 36 , 92 , 0 , 0 , 19 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 153
1 , 0 , 0 , 0 , 0 , 41 , 0 , 490 , 4 , 58 , 925 , 0 , 0 , 66 , 0 , 0 , 46 , 0 , 0 , 0 , 12 , 0 , 0 , 1 , 86 , 1 , 1194
0 , 0 , 0 , 0 , 0 , 97 , 0 , 122 , 0 , 96 , 255 , 0 , 0 , 85 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 58 , 0 , 599
0 , 0 , 0 , 0 , 0 , 32 , 0 , 538 , 5 , 43 , 176 , 0 , 0 , 31 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 18 , 0 , 307
0 , 0 , 0 , 0 , 0 , 55 , 0 , 703 , 0 , 92 , 803 , 0 , 0 , 27 , 0 , 0 , 36 , 0 , 0 , 0 , 11 , 0 , 0 , 5 , 21 , 0 , 1014
1 , 0 , 0 , 0 , 0 , 20 , 0 , 38 , 0 , 9 , 20 , 0 , 0 , 10 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 59
3 , 0 , 0 , 0 , 1 , 364 , 0 , 367 , 0 , 195 , 755 , 0 , 0 , 557 , 0 , 0 , 25 , 0 , 0 , 3 , 67 , 0 , 0 , 86 , 125 , 11 , 2164
0 , 0 , 0 , 0 , 0 , 11 , 0 , 546 , 1 , 20 , 126 , 0 , 0 , 10 , 0 , 0 , 52 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 172
0 , 0 , 0 , 0 , 0 , 3 , 0 , 431 , 0 , 2 , 66 , 0 , 0 , 18 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 7 , 0 , 98
0 , 0 , 0 , 0 , 0 , 56 , 0 , 237 , 0 , 2 , 0 , 0 , 0 , 474 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 10 , 3 , 0 , 546
0 , 0 , 0 , 0 , 0 , 184 , 0 , 283 , 2 , 815 , 836 , 0 , 0 , 79 , 0 , 0 , 32 , 0 , 0 , 0 , 4 , 0 , 0 , 4 , 39 , 3 , 1966
0 , 0 , 0 , 0 , 0 , 156 , 0 , 4 , 0 , 15 , 50 , 0 , 0 , 56 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 40 , 0 , 317
0 , 0 , 0 , 0 , 0 , 57 , 0 , 163 , 0 , 1 , 28 , 0 , 0 , 17 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 65 , 0 , 172
0 , 0 , 0 , 0 , 0 , 2 , 0 , 70 , 8 , 0 , 556 , 0 , 0 , 9 , 0 , 0 , 16 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 3 , 0 , 581
0 , 0 , 0 , 0 , 0 , 469 , 0 , 216 , 0 , 98 , 1204 , 0 , 0 , 711 , 0 , 0 , 8 , 0 , 0 , 0 , 3 , 0 , 0 , 10 , 39 , 1 , 2535
0 , 0 , 0 , 0 , 0 , 15 , 0 , 71 , 0 , 43 , 238 , 0 , 0 , 16 , 0 , 0 , 24 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 63 , 0 , 376
4 , 0 , 0 , 0 , 0 , 234 , 0 , 248 , 3 , 147 , 670 , 0 , 0 , 664 , 0 , 0 , 29 , 0 , 0 , 12 , 51 , 0 , 0 , 70 , 20 , 3 , 1874
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 47 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
46 , 0 , 0 , 0 , 0 , 668 , 0 , 106 , 2 , 232 , 591 , 0 , 0 , 541 , 0 , 0 , 5 , 0 , 0 , 1 , 2 , 0 , 0 , 59 , 54 , 0 , 2150
0 , 0 , 0 , 0 , 0 , 34 , 0 , 194 , 0 , 12 , 84 , 0 , 0 , 39 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 97 , 0 , 268
0 , 0 , 0 , 0 , 8 , 1250 , 0 , 721 , 37 , 2167 , 8237 , 0 , 0 , 594 , 11 , 0 , 2030 , 0 , 0 , 22 , 173 , 0 , 0 , 131 , 726 , 83 , 13439
0 , 0 , 0 , 0 , 0 , 135 , 0 , 78 , 3 , 67 , 935 , 0 , 0 , 364 , 0 , 0 , 28 , 0 , 0 , 5 , 23 , 0 , 0 , 4 , 12 , 5 , 1553
4 , 0 , 0 , 0 , 1 , 155 , 0 , 827 , 13 , 223 , 1731 , 0 , 0 , 210 , 0 , 0 , 154 , 0 , 0 , 12 , 4 , 0 , 0 , 130 , 192 , 0 , 2671
0 , 0 , 0 , 0 , 1 , 4 , 0 , 442 , 0 , 18 , 310 , 0 , 0 , 17 , 0 , 0 , 449 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 353
0 , 0 , 0 , 0 , 0 , 64 , 0 , 93 , 1 , 37 , 386 , 0 , 0 , 287 , 0 , 0 , 22 , 0 , 0 , 1 , 11 , 0 , 0 , 39 , 81 , 4 , 911
1 , 0 , 0 , 0 , 0 , 61 , 0 , 187 , 0 , 19 , 65 , 0 , 0 , 89 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 9 , 0 , 245
0 , 0 , 0 , 0 , 63 , 1856 , 0 , 250 , 0 , 1745 , 8084 , 0 , 0 , 1224 , 6 , 0 , 484 , 0 , 0 , 749 , 240 , 0 , 0 , 442 , 89 , 64 , 14562
1 , 0 , 0 , 0 , 0 , 377 , 0 , 50 , 15 , 60 , 894 , 0 , 0 , 58 , 0 , 0 , 5 , 0 , 0 , 1 , 1 , 0 , 0 , 1 , 13 , 0 , 1420
0 , 0 , 0 , 0 , 150 , 189 , 0 , 504 , 1 , 1314 , 681 , 0 , 0 , 152 , 5 , 0 , 26 , 0 , 0 , 4 , 16 , 0 , 0 , 14 , 59 , 3 , 2588
0 , 0 , 0 , 0 , 0 , 12 , 0 , 783 , 1 , 27 , 1078 , 0 , 0 , 13 , 0 , 0 , 125 , 0 , 0 , 8 , 274 , 0 , 0 , 0 , 45 , 24 , 1482
10 , 0 , 0 , 0 , 0 , 596 , 0 , 111 , 2 , 374 , 914 , 0 , 0 , 247 , 0 , 0 , 78 , 0 , 0 , 0 , 11 , 0 , 0 , 68 , 133 , 0 , 2345
4 , 0 , 0 , 0 , 0 , 5 , 0 , 371 , 0 , 2 , 137 , 0 , 0 , 270 , 0 , 0 , 21 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 17 , 0 , 435
0 , 0 , 0 , 0 , 0 , 70 , 0 , 217 , 0 , 98 , 488 , 0 , 0 , 222 , 0 , 0 , 34 , 0 , 0 , 0 , 5 , 0 , 0 , 1 , 47 , 2 , 933
19 , 0 , 0 , 0 , 0 , 111 , 0 , 359 , 17 , 98 , 1010 , 0 , 0 , 187 , 0 , 0 , 93 , 0 , 0 , 2 , 3 , 0 , 0 , 11 , 28 , 0 , 1467
0 , 0 , 0 , 0 , 1 , 26 , 0 , 65 , 0 , 112 , 326 , 0 , 0 , 153 , 0 , 0 , 23 , 0 , 0 , 1 , 41 , 0 , 0 , 65 , 130 , 22 , 877
0 , 0 , 0 , 0 , 0 , 36 , 0 , 730 , 4 , 106 , 902 , 0 , 0 , 74 , 0 , 0 , 64 , 0 , 0 , 2 , 0 , 0 , 0 , 9 , 6 , 0 , 1139
0 , 0 , 0 , 0 , 0 , 0 , 0 , 3600 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 1 , 0 , 8 , 0 , 0 , 31 , 0 , 0 , 10 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 43
0 , 0 , 0 , 0 , 0 , 208 , 0 , 116 , 4 , 32 , 2293 , 0 , 0 , 98 , 0 , 0 , 97 , 0 , 0 , 7 , 5 , 0 , 0 , 2 , 290 , 0 , 2939
0 , 0 , 0 , 0 , 0 , 25 , 0 , 130 , 1 , 22 , 243 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 299
0 , 0 , 0 , 0 , 0 , 3 , 0 , 188 , 0 , 66 , 696 , 0 , 0 , 114 , 0 , 0 , 18 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 30 , 0 , 911
1 , 0 , 0 , 0 , 0 , 132 , 0 , 102 , 6 , 85 , 1765 , 0 , 0 , 218 , 1 , 0 , 205 , 0 , 0 , 9 , 17 , 0 , 0 , 0 , 10 , 2 , 2245
0 , 0 , 0 , 0 , 0 , 142 , 0 , 418 , 0 , 86 , 367 , 0 , 0 , 160 , 0 , 0 , 100 , 0 , 0 , 18 , 0 , 0 , 0 , 4 , 36 , 0 , 813
34 , 0 , 0 , 0 , 0 , 621 , 0 , 286 , 1 , 143 , 1955 , 0 , 0 , 427 , 0 , 0 , 153 , 0 , 0 , 6 , 0 , 0 , 0 , 2 , 17 , 0 , 3172
0 , 0 , 0 , 0 , 0 , 35 , 0 , 392 , 4 , 40 , 725 , 0 , 0 , 17 , 0 , 0 , 84 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 146 , 0 , 970
67 , 0 , 0 , 0 , 0 , 398 , 0 , 93 , 7 , 20 , 965 , 0 , 0 , 232 , 0 , 0 , 73 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 269 , 0 , 1894
0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4
0 , 0 , 0 , 0 , 0 , 17 , 0 , 326 , 0 , 18 , 285 , 0 , 0 , 54 , 0 , 0 , 4 , 0 , 0 , 2 , 1 , 0 , 0 , 2 , 1 , 0 , 380
0 , 0 , 0 , 0 , 0 , 72 , 0 , 211 , 2 , 123 , 3111 , 0 , 0 , 1106 , 0 , 0 , 115 , 0 , 0 , 69 , 7 , 0 , 0 , 25 , 11 , 5 , 4531
0 , 0 , 0 , 0 , 0 , 81 , 0 , 189 , 3 , 82 , 435 , 0 , 0 , 10 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 619
2 , 0 , 0 , 0 , 0 , 38 , 0 , 20 , 0 , 4 , 62 , 0 , 0 , 70 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 182
0 , 0 , 0 , 0 , 0 , 33 , 0 , 362 , 99 , 69 , 4472 , 0 , 0 , 40 , 0 , 0 , 224 , 0 , 0 , 31 , 0 , 0 , 0 , 1 , 158 , 0 , 4903
1 , 0 , 0 , 0 , 0 , 332 , 0 , 395 , 1 , 323 , 5370 , 0 , 0 , 454 , 1 , 0 , 428 , 0 , 0 , 7 , 3 , 0 , 0 , 60 , 399 , 4 , 6954
0 , 0 , 0 , 0 , 0 , 56 , 0 , 202 , 7 , 89 , 2254 , 0 , 0 , 107 , 0 , 0 , 110 , 0 , 0 , 3 , 30 , 0 , 0 , 2 , 5 , 13 , 2566
0 , 0 , 0 , 0 , 0 , 1 , 0 , 193 , 0 , 8 , 1180 , 0 , 0 , 27 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 1220
0 , 0 , 0 , 0 , 0 , 153 , 0 , 249 , 0 , 125 , 2450 , 0 , 0 , 125 , 2 , 0 , 384 , 0 , 0 , 9 , 20 , 0 , 0 , 109 , 293 , 10 , 3296
0 , 0 , 0 , 0 , 7 , 40 , 0 , 52 , 0 , 11 , 884 , 0 , 0 , 91 , 0 , 0 , 175 , 0 , 0 , 5 , 4 , 0 , 0 , 5 , 7 , 1 , 1055
1 , 0 , 0 , 0 , 0 , 119 , 0 , 526 , 52 , 49 , 1398 , 0 , 0 , 446 , 2 , 0 , 111 , 0 , 0 , 4 , 26 , 0 , 0 , 16 , 121 , 2 , 2235
0 , 0 , 0 , 0 , 0 , 21 , 0 , 145 , 0 , 56 , 4790 , 0 , 0 , 20 , 0 , 0 , 392 , 0 , 0 , 136 , 16 , 0 , 0 , 3 , 80 , 2 , 5124
0 , 0 , 0 , 0 , 0 , 95 , 0 , 122 , 2 , 16 , 901 , 0 , 0 , 199 , 0 , 0 , 14 , 0 , 0 , 1 , 0 , 0 , 0 , 14 , 14 , 0 , 1242
0 , 0 , 0 , 0 , 12 , 113 , 0 , 394 , 3 , 244 , 2769 , 0 , 0 , 207 , 1 , 0 , 169 , 0 , 0 , 11 , 16 , 0 , 0 , 6 , 219 , 1 , 3602
0 , 0 , 0 , 0 , 0 , 133 , 0 , 350 , 0 , 282 , 1233 , 0 , 0 , 235 , 0 , 0 , 61 , 0 , 0 , 85 , 22 , 0 , 0 , 54 , 125 , 11 , 2180
0 , 0 , 0 , 0 , 0 , 28 , 0 , 528 , 0 , 71 , 1069 , 0 , 0 , 267 , 0 , 0 , 430 , 0 , 0 , 1 , 10 , 0 , 0 , 13 , 114 , 0 , 1573
1 , 0 , 0 , 0 , 3 , 973 , 0 , 424 , 7 , 1080 , 4795 , 0 , 0 , 1065 , 6 , 0 , 346 , 0 , 0 , 250 , 224 , 0 , 0 , 32 , 95 , 67 , 8597
0 , 0 , 0 , 0 , 0 , 1 , 0 , 370 , 5 , 11 , 145 , 0 , 0 , 0 , 0 , 0 , 13 , 0 , 0 , 13 , 1 , 0 , 0 , 2 , 4 , 0 , 182
0 , 0 , 0 , 0 , 1 , 48 , 0 , 119 , 0 , 3 , 121 , 0 , 0 , 27 , 0 , 0 , 38 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 28 , 0 , 232
0 , 0 , 0 , 0 , 2 , 34 , 0 , 1154 , 0 , 99 , 585 , 0 , 0 , 127 , 0 , 0 , 12 , 0 , 0 , 8 , 6 , 0 , 0 , 5 , 13 , 8 , 887
0 , 0 , 0 , 0 , 1 , 35 , 0 , 549 , 0 , 86 , 450 , 0 , 0 , 214 , 0 , 0 , 28 , 0 , 0 , 0 , 1 , 0 , 0 , 11 , 26 , 0 , 824
2 , 0 , 0 , 0 , 2 , 62 , 0 , 125 , 1 , 71 , 1063 , 0 , 0 , 256 , 0 , 0 , 21 , 0 , 0 , 13 , 23 , 0 , 0 , 24 , 105 , 10 , 1630
0 , 0 , 0 , 0 , 4 , 105 , 0 , 424 , 2 , 370 , 1972 , 0 , 0 , 114 , 1 , 0 , 92 , 0 , 0 , 7 , 2 , 0 , 0 , 4 , 32 , 1 , 2614
2 , 0 , 0 , 0 , 0 , 103 , 0 , 178 , 29 , 71 , 1191 , 0 , 0 , 165 , 2 , 0 , 104 , 0 , 0 , 27 , 6 , 0 , 0 , 5 , 15 , 3 , 1617
0 , 0 , 0 , 0 , 0 , 288 , 0 , 104 , 5 , 435 , 889 , 0 , 0 , 496 , 0 , 0 , 2 , 0 , 0 , 0 , 9 , 0 , 0 , 63 , 84 , 0 , 2269
0 , 0 , 0 , 0 , 4 , 113 , 0 , 94 , 0 , 142 , 3110 , 0 , 0 , 1880 , 0 , 0 , 122 , 0 , 0 , 3 , 24 , 0 , 0 , 56 , 20 , 19 , 5371
0 , 0 , 0 , 0 , 0 , 52 , 0 , 469 , 0 , 84 , 957 , 0 , 0 , 98 , 0 , 0 , 92 , 0 , 0 , 6 , 83 , 0 , 0 , 1 , 62 , 5 , 1348
0 , 0 , 0 , 0 , 0 , 56 , 0 , 1391 , 0 , 49 , 191 , 0 , 0 , 77 , 0 , 0 , 2 , 0 , 0 , 0 , 4 , 0 , 0 , 18 , 19 , 14 , 428
0 , 0 , 0 , 0 , 0 , 953 , 0 , 168 , 1 , 157 , 2369 , 0 , 0 , 1124 , 0 , 0 , 17 , 0 , 0 , 4 , 14 , 0 , 0 , 39 , 104 , 8 , 4773
0 , 0 , 0 , 0 , 0 , 3 , 0 , 371 , 0 , 18 , 27 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 0 , 11 , 0 , 72
4 , 0 , 0 , 0 , 12 , 839 , 0 , 95 , 63 , 222 , 6317 , 0 , 0 , 1081 , 0 , 0 , 44 , 0 , 0 , 247 , 31 , 0 , 0 , 77 , 488 , 64 , 9441
0 , 0 , 0 , 0 , 0 , 63 , 0 , 533 , 0 , 37 , 313 , 0 , 0 , 155 , 0 , 0 , 30 , 0 , 0 , 1 , 4 , 0 , 0 , 2 , 8 , 8 , 591
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 1 , 38 , 0 , 318 , 1 , 18 , 468 , 0 , 0 , 54 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 175 , 0 , 759
0 , 0 , 0 , 0 , 0 , 274 , 0 , 325 , 19 , 900 , 3986 , 0 , 0 , 58 , 0 , 0 , 317 , 0 , 0 , 2 , 9 , 0 , 0 , 6 , 5 , 4 , 5263
53 , 0 , 0 , 0 , 0 , 515 , 0 , 84 , 0 , 63 , 2311 , 0 , 0 , 1385 , 0 , 0 , 137 , 0 , 0 , 12 , 32 , 0 , 0 , 7 , 223 , 5 , 4553
0 , 0 , 0 , 0 , 0 , 23 , 0 , 364 , 0 , 12 , 1194 , 0 , 0 , 18 , 0 , 0 , 381 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 14 , 0 , 1261
0 , 1 , 0 , 1 , 0 , 30 , 0 , 200 , 0 , 59 , 915 , 0 , 0 , 16 , 0 , 0 , 69 , 1 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 1026
0 , 0 , 0 , 0 , 13 , 121 , 0 , 127 , 0 , 113 , 643 , 0 , 0 , 506 , 0 , 0 , 5 , 1 , 0 , 81 , 113 , 0 , 0 , 62 , 55 , 70 , 1777
19 , 0 , 0 , 0 , 4 , 151 , 0 , 451 , 1 , 108 , 1612 , 0 , 0 , 152 , 0 , 0 , 41 , 1 , 0 , 3 , 16 , 0 , 0 , 5 , 192 , 6 , 2250
0 , 0 , 0 , 0 , 0 , 61 , 0 , 390 , 0 , 127 , 349 , 0 , 0 , 474 , 0 , 0 , 188 , 1 , 0 , 0 , 0 , 0 , 0 , 47 , 17 , 0 , 1075
0 , 0 , 0 , 0 , 0 , 31 , 0 , 145 , 0 , 97 , 1840 , 0 , 0 , 523 , 0 , 0 , 115 , 1 , 0 , 10 , 0 , 0 , 0 , 13 , 56 , 0 , 2570
4 , 0 , 0 , 0 , 0 , 108 , 0 , 100 , 0 , 225 , 3006 , 0 , 0 , 128 , 0 , 0 , 237 , 1 , 0 , 0 , 9 , 0 , 0 , 53 , 144 , 2 , 3675
4 , 0 , 0 , 0 , 1 , 113 , 0 , 88 , 22 , 25 , 942 , 0 , 0 , 326 , 0 , 0 , 87 , 1 , 0 , 0 , 50 , 0 , 0 , 5 , 1138 , 15 , 2637
0 , 0 , 0 , 0 , 0 , 152 , 0 , 248 , 0 , 89 , 1366 , 0 , 0 , 808 , 0 , 0 , 25 , 1 , 0 , 3 , 11 , 0 , 0 , 90 , 49 , 5 , 2573
0 , 0 , 0 , 0 , 0 , 18 , 0 , 144 , 1 , 42 , 480 , 0 , 0 , 78 , 0 , 0 , 64 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 92 , 0 , 712
0 , 0 , 0 , 0 , 0 , 4 , 0 , 355 , 3 , 32 , 681 , 0 , 0 , 50 , 0 , 0 , 84 , 1 , 0 , 0 , 0 , 0 , 0 , 20 , 16 , 0 , 806
0 , 0 , 0 , 0 , 0 , 39 , 0 , 93 , 0 , 211 , 555 , 0 , 0 , 57 , 0 , 0 , 64 , 1 , 0 , 0 , 0 , 0 , 0 , 11 , 21 , 0 , 894
0 , 0 , 0 , 0 , 0 , 25 , 0 , 178 , 0 , 42 , 153 , 0 , 0 , 34 , 0 , 0 , 25 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 23 , 0 , 277
0 , 0 , 0 , 1 , 0 , 311 , 0 , 135 , 0 , 23 , 2021 , 0 , 0 , 246 , 0 , 0 , 3 , 1 , 0 , 0 , 9 , 0 , 0 , 5 , 22 , 0 , 2638
1 , 0 , 0 , 0 , 7 , 60 , 0 , 747 , 15 , 180 , 2681 , 0 , 0 , 249 , 0 , 0 , 485 , 1 , 0 , 208 , 38 , 0 , 0 , 77 , 69 , 7 , 3591
0 , 0 , 0 , 0 , 0 , 23 , 0 , 146 , 0 , 10 , 1256 , 0 , 0 , 16 , 0 , 0 , 256 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1307
0 , 0 , 0 , 0 , 0 , 30 , 0 , 366 , 3 , 198 , 913 , 0 , 0 , 32 , 0 , 0 , 133 , 1 , 0 , 61 , 1 , 0 , 0 , 14 , 16 , 0 , 1268
0 , 0 , 0 , 0 , 0 , 12 , 0 , 763 , 27 , 85 , 692 , 0 , 0 , 19 , 0 , 0 , 193 , 1 , 0 , 7 , 2 , 0 , 0 , 1 , 182 , 0 , 1027
0 , 0 , 0 , 0 , 0 , 81 , 0 , 131 , 0 , 210 , 2947 , 0 , 0 , 1713 , 0 , 0 , 143 , 1 , 0 , 5 , 11 , 0 , 0 , 29 , 39 , 2 , 5037
0 , 0 , 0 , 0 , 0 , 0 , 0 , 158 , 0 , 5 , 3401 , 0 , 0 , 46 , 0 , 0 , 76 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 3461
0 , 0 , 0 , 0 , 0 , 91 , 0 , 1192 , 0 , 486 , 1771 , 0 , 0 , 167 , 0 , 0 , 183 , 1 , 0 , 4 , 2 , 0 , 0 , 62 , 45 , 0 , 2628
1 , 0 , 0 , 0 , 0 , 42 , 0 , 233 , 0 , 275 , 1562 , 0 , 0 , 31 , 0 , 0 , 224 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 6 , 1 , 1919
1 , 0 , 0 , 0 , 15 , 113 , 0 , 155 , 6 , 805 , 3856 , 0 , 0 , 425 , 0 , 0 , 214 , 1 , 0 , 6 , 2 , 0 , 0 , 51 , 40 , 0 , 5319
0 , 0 , 0 , 0 , 0 , 31 , 0 , 258 , 0 , 2 , 2428 , 0 , 0 , 34 , 0 , 0 , 497 , 1 , 0 , 0 , 131 , 0 , 0 , 5 , 82 , 0 , 2713
0 , 0 , 0 , 0 , 0 , 111 , 0 , 177 , 0 , 103 , 2020 , 0 , 0 , 202 , 0 , 0 , 141 , 1 , 0 , 0 , 1 , 0 , 0 , 27 , 793 , 0 , 3257
0 , 0 , 0 , 0 , 0 , 13 , 0 , 382 , 0 , 41 , 199 , 0 , 0 , 22 , 0 , 0 , 180 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 3 , 0 , 279
0 , 0 , 0 , 0 , 0 , 54 , 0 , 207 , 0 , 94 , 1405 , 0 , 0 , 899 , 0 , 0 , 418 , 1 , 0 , 0 , 2 , 0 , 0 , 32 , 82 , 3 , 2571
1 , 0 , 0 , 0 , 2 , 178 , 0 , 110 , 10 , 1088 , 2799 , 0 , 0 , 262 , 0 , 0 , 153 , 1 , 0 , 30 , 33 , 0 , 0 , 32 , 84 , 7 , 4525
5 , 0 , 0 , 0 , 0 , 247 , 0 , 78 , 1 , 327 , 4066 , 0 , 0 , 240 , 0 , 0 , 711 , 1 , 0 , 0 , 0 , 0 , 0 , 19 , 474 , 1 , 5375
0 , 0 , 0 , 0 , 1 , 178 , 0 , 1092 , 0 , 968 , 5927 , 0 , 0 , 252 , 0 , 0 , 235 , 1 , 0 , 6 , 3 , 0 , 0 , 62 , 51 , 2 , 7450
1 , 0 , 0 , 0 , 0 , 20 , 0 , 142 , 69 , 11 , 1308 , 0 , 0 , 45 , 0 , 0 , 171 , 1 , 0 , 1 , 19 , 0 , 0 , 7 , 6 , 0 , 1486
0 , 0 , 0 , 0 , 0 , 72 , 0 , 156 , 4 , 70 , 1576 , 0 , 0 , 70 , 0 , 0 , 99 , 1 , 0 , 7 , 48 , 0 , 0 , 18 , 108 , 9 , 1982
0 , 0 , 0 , 0 , 0 , 39 , 0 , 525 , 4 , 36 , 1196 , 0 , 0 , 10 , 0 , 0 , 195 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 120 , 1 , 1406
